transaction_id,customer_id,product_id,quantity,price,timestamp,payment_method,revenue,customer_name,email,signup_date,country,age,product_name,category,supplier_id,cost_price,profit_margin
3039,1181,15,1.0,288.35,2024-02-07 15:53:00,Credit Card,288.35,Customer_1180,customer_11801180@email.com,2023-08-22,Mexico,21.0,Product_BOO_14,Sports,17,122.85,57.3955262701578
5278,466,25,1.0,185.41,2023-10-02 13:19:00,Bank Transfer,185.41,Customer_465,customer_465465@gmail.com,2022-10-06,UK,27.0,Product_AUT_24,Electronics,38,80.41,56.631249662909234
3507,542,7,1.0,303.3,2023-02-02 21:12:00,PayPal,303.3,Customer_541,customer_541541@yahoo.com,2022-11-13,Germany,60.0,Product_AUT_6,Automotive,19,191.8,36.762281569403235
583,191,35,2.0,37.97,2024-10-05 15:44:00,Debit Card,75.94,Customer_190,customer_190190@email.com,2022-01-07,USA,30.0,Product_BOO_34,Home & Garden,18,18.88,50.27653410587306
9779,399,4,2.0,281.22,2024-04-19 22:20:00,PayPal,562.44,Customer_398,customer_398398@gmail.com,2022-08-11,India,53.0,Product_FOO_3,Toys,26,157.96,43.830453026100564
2897,1500,147,1.0,260.73,2024-01-07 11:41:00,Debit Card,260.73,Customer_1499,customer_14991499@yahoo.com,2022-11-27,Japan,59.0,Product_CLO_146,Toys,49,160.27,38.530280366662836
4444,1754,112,2.0,166.77,2023-01-28 03:12:00,Debit Card,333.54,Customer_1753,customer_17531753@company.com,2022-07-08,USA,56.0,Product_AUT_111,Home & Garden,37,86.08,48.38400191881034
166,1574,100,2.0,90.51,2023-04-12 03:05:00,PayPal,181.02,Customer_1573,customer_15731573@email.com,2024-01-22,Japan,74.0,Product_AUT_99,Food & Beverage,26,40.27,55.50767870953486
8042,99,60,10.0,264.2,2024-05-11 03:45:00,Bank Transfer,2642.0,Customer_98,customer_9898@company.com,2024-02-09,USA,62.0,Product_OFF_59,Office,24,190.05,28.065859197577588
7153,1875,60,1.0,471.8,2023-10-01 13:55:00,Bank Transfer,471.8,Customer_1874,customer_18741874@yahoo.com,2023-07-18,Australia,46.0,Product_OFF_59,Office,24,190.05,59.718100890207715
7430,21,98,2.0,151.1,2023-04-17 21:37:00,Credit Card,302.2,customer15,customer1520@company.com,2023-10-18,Germany,72.0,Product_BOO_97,Home & Garden,26,84.89,43.81866313699537
8044,99,43,2.0,22.88,2024-07-10 03:23:00,Bank Transfer,45.76,Customer_98,customer_9898@company.com,2024-02-09,USA,62.0,Product_OFF_42,Sports,27,13.59,40.603146853146846
5865,900,118,5.0,285.83,2024-09-06 04:37:00,Bank Transfer,1429.1499999999999,Customer_899,customer_899899@yahoo.com,2023-11-08,USA,46.0,Product_AUT_117,Electronics,12,136.71,52.170870797327076
1728,1709,68,2.0,159.13,2023-07-24 22:46:00,Bank Transfer,318.26,Customer_1708,customer_17081708@outlook.com,2024-02-08,Germany,31.0,Product_ELE_67,Electronics,28,85.1,46.52171180795576
571,74,103,1.0,181.6,2023-04-22 17:41:00,PayPal,181.6,Customer_73,customer_7373@company.com,2022-07-07,India,67.0,Product_BEA_102,Beauty,6,147.52,18.76651982378854
1478,620,119,10.0,139.82,2023-07-06 02:10:00,Credit Card,1398.1999999999998,Customer_619,customer_619619@company.com,2023-07-30,Australia,33.0,Product_CLO_118,Home & Garden,30,82.22,41.195823201258754
4253,287,49,5.0,294.12,2024-09-30 09:39:00,Bank Transfer,1470.6,Customer_286,customer_286286@outlook.com,2022-10-06,Canada,73.0,Product_FOO_48,Sports,17,169.22,42.465660274717806
181,1785,87,1.0,249.43,2023-01-31 17:01:00,Debit Card,249.43,Customer_1784,customer_17841784@company.com,2022-08-14,France,63.0,Product_BEA_86,Automotive,22,184.87,25.883013270256182
5322,208,109,5.0,30.24,2023-07-09 00:42:00,PayPal,151.2,Customer_207,customer_207207@outlook.com,2022-03-12,France,66.0,Product_SPO_108,Office,37,16.63,45.00661375661375
6142,1730,83,2.0,304.72,2024-08-24 19:04:00,Debit Card,609.44,Customer_1729,customer_17291729@yahoo.com,2022-05-18,Germany,50.0,Product_BEA_82,Home & Garden,41,160.52,47.32213179312156
2963,869,80,1.0,76.37,2023-10-31 06:09:00,Cash,76.37,Customer_868,customer_868868@yahoo.com,2023-09-27,Japan,31.0,Product_FOO_79,Automotive,26,51.2,32.957967788398584
7720,51,97,2.0,140.37,2023-05-13 18:20:00,Bank Transfer,280.74,customer3,customer350@gmail.com,2023-05-13,Mexico,42.0,Product_TOY_96,Office,1,82.87,40.96316876825533
2828,973,112,1.0,211.46,2023-07-22 00:58:00,PayPal,211.46,Customer_972,customer_972972@yahoo.com,2024-02-10,Australia,62.0,Product_AUT_111,Home & Garden,37,86.08,59.292537595762795
256,914,13,2.0,82.81,2023-07-20 08:31:00,Credit Card,165.62,Customer_913,customer_913913@company.com,2024-01-13,UK,73.0,Product_SPO_12,Home & Garden,30,41.04,50.44076802318561
6308,1884,25,1.0,109.89,2024-05-01 02:36:00,Debit Card,109.89,Customer_1883,customer_18831883@yahoo.com,2023-04-17,India,28.0,Product_AUT_24,Electronics,38,80.41,26.82682682682683
4779,709,97,1.0,207.09,2024-11-05 14:36:00,Credit Card,207.09,Customer_708,customer_708708@gmail.com,2023-03-28,USA,46.0,Product_TOY_96,Office,1,82.87,59.983582017480316
8432,157,8,1.0,182.98,2023-05-12 05:21:00,Cash,182.98,Customer_156,customer_156156@company.com,2022-08-07,France,23.0,Product_TOY_7,Electronics,33,110.52,39.599956279374794
4514,1099,115,2.0,195.77,2024-01-15 13:59:00,Cash,391.54,Customer_1098,customer_10981098@gmail.com,2023-03-16,India,46.0,Product_AUT_114,Toys,33,106.32,45.691372528988104
8142,105,87,2.0,249.94,2024-08-23 02:02:00,Cash,499.88,Customer_104,customer_104104@company.com,2023-12-22,Brazil,62.0,Product_BEA_86,Automotive,22,184.87,26.034248219572696
2632,1396,30,10.0,155.9,2023-02-28 06:52:00,Cash,1559.0,Customer_1395,customer_13951395@yahoo.com,2022-10-31,India,74.0,Product_TOY_29,Books,25,79.64,48.91597177677999
108,1449,33,1.0,157.78,2023-04-13 23:33:00,Debit Card,157.78,Customer_1448,customer_14481448@yahoo.com,2024-03-11,Brazil,50.0,Product_BOO_32,Electronics,22,103.61,34.33261503359108
3718,140,97,2.0,153.81,2023-07-18 02:12:00,PayPal,307.62,Customer_139,customer_139139@gmail.com,2023-03-21,Mexico,66.0,Product_TOY_96,Office,1,82.87,46.121838632078536
4464,1085,87,1.0,366.76,2024-05-03 04:14:00,PayPal,366.76,Customer_1084,customer_10841084@email.com,2022-10-12,Brazil,57.0,Product_BEA_86,Automotive,22,184.87,49.593739775329915
417,113,119,10.0,191.34,2024-12-30 06:20:00,PayPal,1913.4,Customer_112,customer_112112@email.com,2022-02-22,Brazil,26.0,Product_CLO_118,Home & Garden,30,82.22,57.02937179889203
7612,38,150,1.0,223.43,2023-03-20 23:56:00,Bank Transfer,223.43,Custome35,custome3537@gmail.com,2023-07-04,USA,24.0,Product_BEA_149,Food & Beverage,24,100.19,55.15821510092647
6284,1771,97,2.0,206.0,2024-03-15 06:28:00,Bank Transfer,412.0,Customer_1770,customer_17701770@company.com,2023-10-14,Canada,47.0,Product_TOY_96,Office,1,82.87,59.771844660194176
6976,1658,92,5.0,264.66,2024-09-18 05:20:00,Cash,1323.3000000000002,Customer_1657,customer_16571657@email.com,2023-12-25,UK,45.0,Product_ELE_91,Home & Garden,30,198.54,24.9829970528225
5302,1874,37,1.0,241.95,2024-07-07 06:24:00,Bank Transfer,241.95,Customer_1873,customer_18731873@email.com,2023-07-13,India,64.0,Product_CLO_36,Home & Garden,41,115.37,52.316594337673074
5458,1928,128,2.0,265.47,2023-10-29 08:13:00,Credit Card,530.94,Customer_1927,customer_19271927@outlook.com,2023-07-05,Canada,54.0,Product_FOO_127,Automotive,15,135.5,48.95845104908276
7988,87,10,1.0,106.32,2024-12-01 16:24:00,Bank Transfer,106.32,Customer_86,customer_8686@gmail.com,2022-02-28,Australia,21.0,Product_CLO_9,Books,14,48.0,54.853273137697514
6198,299,109,1.0,22.55,2024-04-19 14:46:00,PayPal,22.55,Customer_298,customer_298298@yahoo.com,2023-12-12,Germany,21.0,Product_SPO_108,Office,37,16.63,26.25277161862528
7075,651,75,1.0,364.85,2023-01-13 22:55:00,PayPal,364.85,Customer_650,customer_650650@yahoo.com,2023-08-18,USA,27.0,Product_ELE_74,Home & Garden,37,191.56,47.49623132794299
6108,79,131,1.0,126.29,2024-01-09 19:38:00,Debit Card,126.29,Customer_78,customer_7878@yahoo.com,2023-05-13,UK,74.0,Product_HOM_130,Home & Garden,44,74.77,40.79499564494418
4607,1726,99,1.0,239.49,2023-10-27 02:31:00,Bank Transfer,239.49,Customer_1725,customer_17251725@outlook.com,2023-07-23,USA,70.0,Product_TOY_98,Office,23,195.75,18.263810597519733
4797,656,106,1.0,240.93,2024-08-02 22:25:00,PayPal,240.93,Customer_655,customer_655655@email.com,2022-08-04,USA,39.0,Product_AUT_105,Home & Garden,24,167.36,30.535840285560116
2218,232,75,1.0,425.89,2023-05-01 19:39:00,Bank Transfer,425.89,Customer_231,customer_231231@gmail.com,2023-04-07,Canada,46.0,Product_ELE_74,Home & Garden,37,191.56,55.02124961844608
1901,1906,104,5.0,148.6,2023-10-26 11:11:00,Cash,743.0,Customer_1905,customer_19051905@yahoo.com,2023-02-08,USA,44.0,Product_ELE_103,Home & Garden,44,86.9,41.52086137281292
7252,192,108,1.0,379.16,2023-01-31 02:02:00,Bank Transfer,379.16,Customer_191,customer_191191@outlook.com,2023-02-04,Japan,69.0,Product_OFF_107,Office,19,173.95,54.12227028167529
2031,1263,93,1.0,85.85,2023-07-09 14:52:00,Cash,85.85,Customer_1262,customer_12621262@gmail.com,2023-12-01,UK,40.0,Product_TOY_92,Beauty,36,51.93,39.51077460687245
7039,795,141,2.0,174.32,2023-04-06 13:02:00,Cash,348.64,Customer_794,customer_794794@company.com,2023-11-09,USA,41.0,Product_BEA_140,Books,44,74.19,57.440339605323544
40,1329,72,1.0,151.78,2023-10-26 04:13:00,Bank Transfer,151.78,Customer_1328,customer_13281328@yahoo.com,2024-01-01,France,23.0,Product_FOO_71,Beauty,47,70.4,53.617077348794304
8009,97,85,1.0,267.7,2024-02-20 02:54:00,PayPal,267.7,Customer_96,customer_9696@outlook.com,2023-02-10,Canada,49.0,Product_HOM_84,Home & Garden,30,111.65,58.29286514755323
6740,690,25,1.0,199.61,2023-10-04 01:40:00,Bank Transfer,199.61,Customer_689,customer_689689@email.com,2024-02-13,USA,39.0,Product_AUT_24,Electronics,38,80.41,59.71644707178999
5198,1893,71,5.0,14.18,2023-07-29 22:32:00,PayPal,70.9,Customer_1892,customer_18921892@email.com,2022-02-08,India,55.0,Product_BOO_70,Toys,35,9.68,31.734837799717912
3509,542,58,3.0,444.72,2024-02-16 17:57:00,Debit Card,1334.16,Customer_541,customer_541541@yahoo.com,2022-11-13,Germany,60.0,Product_CLO_57,Beauty,35,197.95,55.488846914912756
5707,471,144,1.0,93.71,2023-06-28 10:39:00,Bank Transfer,93.71,Customer_470,customer_470470@email.com,2023-11-15,USA,28.0,Product_SPO_143,Electronics,4,55.93,40.31586810372425
1118,1484,11,1.0,231.89,2023-08-13 22:57:00,Bank Transfer,231.89,Customer_1483,customer_14831483@email.com,2024-01-31,USA,70.0,Product_TOY_10,Clothing,14,127.0,45.23265341325628
2981,728,121,3.0,66.81,2023-02-20 02:17:00,Debit Card,200.43,Customer_727,customer_727727@gmail.com,2023-03-29,India,28.0,Product_AUT_120,Beauty,39,35.95,46.1906900164646
3438,68,70,1.0,187.14,2023-04-24 19:55:00,Bank Transfer,187.14,Customer_67,customer_6767@company.com,2022-04-10,India,30.0,Product_SPO_69,Books,16,86.01,54.03975633215774
8355,132,9,1.0,272.45,2023-12-30 11:22:00,Cash,272.45,Customer_131,customer_131131@company.com,2023-04-17,USA,46.0,Product_BOO_8,Books,36,122.99,54.857772068269405
6192,1307,4,2.0,209.73,2024-01-25 03:38:00,Debit Card,419.46,Customer_1306,customer_13061306@yahoo.com,2022-10-03,Australia,37.0,Product_FOO_3,Toys,26,157.96,24.684117675106084
8344,132,11,2.0,238.38,2023-06-26 15:08:00,Cash,476.76,Customer_131,customer_131131@company.com,2023-04-17,USA,46.0,Product_TOY_10,Clothing,14,127.0,46.723718432754424
7520,28,83,1.0,377.56,2023-11-06 23:00:00,Debit Card,377.56,Customer7,customer727@company.com,2022-05-23,Canada,73.0,Product_BEA_82,Home & Garden,41,160.52,57.48490306176501
2868,1373,6,1.0,200.7,2023-02-24 22:48:00,PayPal,200.7,Customer_1372,customer_13721372@company.com,2022-09-19,Japan,30.0,Product_BOO_5,Beauty,29,85.76,57.269556552067755
4443,1846,29,2.0,137.88,2024-08-10 03:55:00,Debit Card,275.76,Customer_1845,customer_18451845@gmail.com,2022-05-13,USA,54.0,Product_TOY_28,Sports,23,99.24,28.02436901653612
9106,271,35,1.0,28.24,2023-10-14 15:07:00,PayPal,28.24,Customer_270,customer_270270@email.com,2022-11-09,India,21.0,Product_BOO_34,Home & Garden,18,18.88,33.14447592067989
9186,275,135,3.0,148.86,2023-11-20 22:37:00,Cash,446.58000000000004,Customer_274,customer_274274@yahoo.com,2023-07-20,Canada,72.0,Product_CLO_134,Beauty,43,96.99,34.84482063684
2618,1885,6,3.0,104.09,2024-10-26 01:18:00,Bank Transfer,312.27,Customer_1884,customer_18841884@outlook.com,2022-09-29,USA,68.0,Product_BOO_5,Beauty,29,85.76,17.609760783936977
7564,31,24,3.0,96.84,2023-09-03 21:52:00,Cash,290.52,Customer44,customer4430@email.com,2022-08-13,Germany,26.0,Product_BOO_23,Food & Beverage,25,44.45,54.09954564229656
6268,312,146,3.0,285.13,2023-07-24 08:32:00,Credit Card,855.39,Customer_311,customer_311311@email.com,2022-08-19,USA,67.0,Product_BEA_145,Office,4,115.64,59.44306105986743
9858,403,122,3.0,173.02,2024-03-30 02:18:00,PayPal,519.0600000000001,Customer_402,customer_402402@outlook.com,2022-10-10,Canada,39.0,Product_OFF_121,Books,9,190.11,-9.87747081262282
1879,290,47,3.0,22.42,2023-10-12 15:20:00,Debit Card,67.26,Customer_289,customer_289289@outlook.com,2022-01-27,Germany,26.0,Product_AUT_46,Toys,34,13.89,38.046387154326496
6571,950,41,3.0,32.87,2023-08-16 00:03:00,Credit Card,98.60999999999999,Customer_949,customer_949949@company.com,2022-04-11,Germany,70.0,Product_SPO_40,Books,48,14.5,55.88682689382415
7705,48,71,1.0,22.17,2024-02-04 08:02:00,Credit Card,22.17,customer28,customer2847@outlook.com,2022-04-25,Canada,57.0,Product_BOO_70,Toys,35,9.68,56.33739287325214
9408,324,29,3.0,174.52,2024-02-23 12:22:00,Bank Transfer,523.5600000000001,Customer_323,customer_323323@company.com,2023-04-03,USA,33.0,Product_TOY_28,Sports,23,99.24,43.13545725418291
3898,663,88,3.0,46.74,2023-08-13 15:03:00,Credit Card,140.22,Customer_662,customer_662662@company.com,2022-12-15,Germany,27.0,Product_CLO_87,Toys,11,19.18,58.96448438168592
8537,168,3,1.0,248.98,2024-09-22 19:24:00,Bank Transfer,248.98,Customer_167,customer_167167@yahoo.com,2022-01-06,USA,22.0,Product_SPO_2,Books,47,128.13,48.53803518354888
3666,802,59,2.0,202.72,2023-08-25 22:11:00,Bank Transfer,405.44,Customer_801,customer_801801@yahoo.com,2022-12-21,USA,69.0,Product_BOO_58,Toys,8,138.44,31.708760852407263
3451,1220,136,2.0,245.93,2024-01-22 03:42:00,Debit Card,491.86,Customer_1219,customer_12191219@company.com,2023-02-28,USA,58.0,Product_AUT_135,Automotive,18,112.93,54.08042939047696
2730,109,80,3.0,90.45,2023-03-24 22:42:00,Debit Card,271.35,Customer_108,customer_108108@yahoo.com,2022-04-20,USA,31.0,Product_FOO_79,Automotive,26,51.2,43.39414040906578
343,1206,60,1.0,357.34,2024-03-11 22:04:00,Credit Card,357.34,Customer_1205,customer_12051205@email.com,2023-01-23,India,65.0,Product_OFF_59,Office,24,190.05,46.81535792242681
5752,919,15,2.0,282.8,2023-12-11 18:23:00,Credit Card,565.6,Customer_918,customer_918918@gmail.com,2022-10-10,India,40.0,Product_BOO_14,Sports,17,122.85,56.55940594059407
7706,48,115,3.0,204.02,2024-03-17 23:23:00,PayPal,612.0600000000001,customer28,customer2847@outlook.com,2022-04-25,Canada,57.0,Product_AUT_114,Toys,33,106.32,47.88746201352809
7301,3,87,2.0,370.55,2024-08-21 21:48:00,Bank Transfer,741.1,customer41,customer412@email.com,2023-04-05,Australia,69.0,Product_BEA_86,Automotive,22,184.87,50.109296990959386
9366,321,71,2.0,15.09,2023-07-22 06:07:00,PayPal,30.18,Customer_320,customer_320320@outlook.com,2023-06-04,Canada,69.0,Product_BOO_70,Toys,35,9.68,35.85155732273029
3077,164,136,1.0,156.1,2023-11-16 23:43:00,Cash,156.1,Customer_163,customer_163163@yahoo.com,2023-09-18,Canada,65.0,Product_AUT_135,Automotive,18,112.93,27.655349135169754
137,328,91,2.0,372.73,2024-09-03 00:48:00,Cash,745.46,Customer_327,customer_327327@yahoo.com,2022-08-28,Germany,46.0,Product_OFF_90,Toys,12,157.57,57.72543127733212
5047,1203,92,1.0,463.09,2023-01-31 05:36:00,Credit Card,463.09,Customer_1202,customer_12021202@company.com,2023-05-14,USA,26.0,Product_ELE_91,Home & Garden,30,198.54,57.127124317087386
8931,248,17,3.0,177.48,2024-10-24 11:43:00,Cash,532.4399999999999,Customer_247,customer_247247@company.com,2022-09-15,Mexico,64.0,Product_FOO_16,Sports,16,107.06,39.67771016452558
2728,109,136,2.0,220.91,2023-03-24 22:16:00,Debit Card,441.82,Customer_108,customer_108108@yahoo.com,2022-04-20,USA,31.0,Product_AUT_135,Automotive,18,112.93,48.87963424018831
1788,1375,32,1.0,58.42,2023-03-26 20:31:00,Debit Card,58.42,Customer_1374,customer_13741374@gmail.com,2023-11-01,USA,63.0,Product_AUT_31,Beauty,7,33.34,42.93050325231085
3837,1160,116,125.0,1.1084117317319082,2024-03-05 15:51:00,Credit Card,138.55146646648853,Customer_1159,customer_11591159@yahoo.com,2023-03-31,USA,32.0,Product_CLO_115,Electronics,10,199.32,-17882.487400107162
37,1417,68,3.0,211.68,2024-02-06 09:52:00,Bank Transfer,635.04,Customer_1416,custome1458@company.com,2023-11-26,USA,33.0,Product_ELE_67,Electronics,28,85.1,59.79780801209373
4188,1934,23,2.0,76.23,2023-08-25 15:40:00,Cash,152.46,Customer_1933,customer_19331933@gmail.com,2023-12-15,Germany,28.0,Product_BOO_22,Food & Beverage,46,40.97,46.25475534566444
676,1761,41,3.0,34.49,2024-10-31 05:49:00,Bank Transfer,103.47,Customer_1760,customer_17601760@gmail.com,2022-06-09,Canada,22.0,Product_SPO_40,Books,48,14.5,57.95882864598435
3634,1727,112,3.0,186.11,2023-01-11 03:37:00,Cash,558.33,Customer_1726,customer_17261726@company.com,2022-07-20,Canada,18.0,Product_AUT_111,Home & Garden,37,86.08,53.74778356885713
1556,989,121,3.0,77.78,2024-08-30 05:42:00,Debit Card,233.34,Customer_988,customer_988988@yahoo.com,2023-05-17,USA,58.0,Product_AUT_120,Beauty,39,35.95,53.77989200308563
7090,1549,82,5.0,55.12,2024-09-23 18:22:00,PayPal,275.59999999999997,Customer_1548,customer_15481548@email.com,2023-07-15,USA,33.0,Product_OFF_81,Books,39,39.91,27.594339622641513
3980,1379,95,2.0,368.79,2023-01-09 22:13:00,Cash,737.58,Customer_1378,customer_13781378@yahoo.com,2023-12-04,UK,20.0,Product_ELE_94,Beauty,26,166.97,54.72491119607364
9337,320,141,3.0,116.99,2023-06-04 12:06:00,Bank Transfer,350.96999999999997,Customer_319,customer_319319@gmail.com,2023-03-01,USA,39.0,Product_BEA_140,Books,44,74.19,36.584323446448415
3709,18,8,1.0,215.33,2023-03-30 17:12:00,PayPal,215.33,customer16,customer1617@yahoo.com,2023-12-20,Canada,68.0,Product_TOY_7,Electronics,33,110.52,48.67412808247806
7574,31,107,3.0,346.0,2023-12-26 16:09:00,Credit Card,1038.0,Customer44,customer4430@email.com,2022-08-13,Germany,26.0,Product_TOY_106,Food & Beverage,22,161.81,53.23410404624277
6397,1882,132,1.0,254.18,2023-05-30 09:27:00,Cash,254.18,Customer_1881,customer_18811881@outlook.com,2023-06-08,Japan,58.0,Product_BOO_131,Sports,18,120.79,52.47855850184908
2694,1046,135,1.0,216.05,2024-11-06 06:03:00,Bank Transfer,216.05,Customer_1045,customer_10451045@outlook.com,2024-02-13,Germany,57.0,Product_CLO_134,Beauty,43,96.99,55.10761397824579
5480,286,73,1.0,62.8,2023-03-21 00:22:00,PayPal,62.8,Customer_285,customer_285285@outlook.com,2023-04-25,USA,31.0,Product_OFF_72,Home & Garden,31,39.53,37.05414012738853
3821,1572,52,1.0,58.43,2023-01-27 19:15:00,Credit Card,58.43,Customer_1571,customer_15711571@yahoo.com,2022-03-25,USA,47.0,Product_OFF_51,Food & Beverage,26,38.13,34.74242683552969
2697,828,137,2.0,286.07,2023-11-07 05:46:00,Cash,572.14,Customer_827,customer_827827@gmail.com,2023-01-15,UK,20.0,Product_CLO_136,Automotive,44,116.21,59.377075540951516
785,1239,62,2.0,129.31,2024-11-11 11:41:00,Cash,258.62,Customer_1238,customer_12381238@company.com,2023-11-09,Mexico,51.0,Product_CLO_61,Books,36,79.52,38.50436934498492
7781,59,26,1.0,18.58,2024-12-08 13:47:00,Bank Transfer,18.58,Custome14,custome1458@company.com,2022-08-19,USA,54.0,Product_FOO_25,Automotive,42,14.97,19.429494079655534
5894,1687,111,1.0,59.88,2023-08-14 22:19:00,PayPal,59.88,Customer_1686,customer_16861686@company.com,2024-02-28,Brazil,70.0,Product_TOY_110,Clothing,31,32.3,46.05878423513695
1747,1309,108,2.0,269.86,2024-08-12 15:08:00,Bank Transfer,539.72,Customer_1308,customer_13081308@gmail.com,2022-05-16,UK,37.0,Product_OFF_107,Office,19,173.95,35.540650707774404
7826,63,3,3.0,232.93,2024-02-16 07:17:00,Cash,698.79,Customer_62,customer_6262@gmail.com,2022-02-02,India,63.0,Product_SPO_2,Books,47,128.13,44.992057699738126
8978,256,47,1.0,19.23,2023-01-06 20:00:00,PayPal,19.23,Customer_255,customer_255255@email.com,2022-02-16,Germany,49.0,Product_AUT_46,Toys,34,13.89,27.769110764430575
5979,898,16,2.0,368.32,2024-04-12 00:46:00,Bank Transfer,736.64,Customer_897,customer_897897@company.com,2022-12-31,Japan,31.0,Product_HOM_15,Books,3,153.92,58.2102519548219
6342,1088,103,1.0,177.43,2024-01-12 17:09:00,PayPal,177.43,Customer_1087,customer_10871087@email.com,2023-08-24,USA,46.0,Product_BEA_102,Beauty,6,147.52,16.85735219523192
1053,1619,11,1.0,214.97,2023-03-05 07:53:00,Credit Card,214.97,Customer_1618,customer_16181618@company.com,2023-04-28,Germany,62.0,Product_TOY_10,Clothing,14,127.0,40.9219891147602
4039,1180,58,3.0,296.03,2023-01-06 11:07:00,Bank Transfer,888.0899999999999,Customer_1179,customer_11791179@outlook.com,2023-04-29,Canada,56.0,Product_CLO_57,Beauty,35,197.95,33.131777184744784
3406,1744,80,2.0,88.71,2023-12-18 20:21:00,Bank Transfer,177.42,Customer_1743,customer_17431743@company.com,2023-01-26,USA,18.0,Product_FOO_79,Automotive,26,51.2,42.28384624055912
3706,1122,105,1.0,226.73,2024-03-03 10:02:00,Debit Card,226.73,Customer_1121,customer_11211121@email.com,2024-03-02,Mexico,29.0,Product_BEA_104,Food & Beverage,8,117.78,48.052749966921006
3956,365,74,3.0,35.28,2024-09-29 23:44:00,Debit Card,105.84,Customer_364,customer_364364@gmail.com,2024-02-03,Brazil,49.0,Product_CLO_73,Electronics,4,24.19,31.43424036281179
3376,1237,61,1.0,69.58,2024-02-23 23:12:00,Debit Card,69.58,Customer_1236,customer_12361236@company.com,2023-05-18,Japan,28.0,Product_CLO_60,Home & Garden,19,32.8,52.860017246335154
3429,994,142,2.0,251.84,2023-12-28 19:19:00,Bank Transfer,503.68,Customer_993,customer_993993@company.com,2023-05-19,Germany,38.0,Product_SPO_141,Toys,31,157.14,37.60324015247777
6297,1195,24,5.0,54.67,2024-03-19 21:02:00,Credit Card,273.35,Customer_1194,customer_11941194@email.com,2022-12-06,USA,36.0,Product_BOO_23,Food & Beverage,25,44.45,18.69398207426376
2508,143,148,2.0,343.89,2024-06-10 06:17:00,Cash,687.78,Customer_142,customer_142142@gmail.com,2023-08-14,Canada,57.0,Product_OFF_147,Automotive,34,148.33,56.867021431271624
9339,320,85,3.0,183.93,2023-09-15 19:28:00,Bank Transfer,551.79,Customer_319,customer_319319@gmail.com,2023-03-01,USA,39.0,Product_HOM_84,Home & Garden,30,111.65,39.29755885391181
4682,1101,13,2.0,91.65,2023-09-17 08:42:00,PayPal,183.3,Customer_1100,customer_11001100@email.com,2023-05-24,USA,20.0,Product_SPO_12,Home & Garden,30,41.04,55.22094926350246
2495,1853,41,2.0,26.13,2024-07-15 06:29:00,Debit Card,52.26,Customer_1852,customer_18521852@gmail.com,2022-08-02,Japan,51.0,Product_SPO_40,Books,48,14.5,44.508228090317644
211,1576,47,194.0,5.025921220051195,2023-04-14 07:46:00,Credit Card,975.0287166899319,Customer_1575,customer_15751575@email.com,2023-08-19,USA,37.0,Product_AUT_46,Toys,34,13.89,-176.367244766692
2668,183,61,2.0,53.93,2023-10-03 08:51:00,PayPal,107.86,Customer_182,customer_182182@outlook.com,2022-12-10,Brazil,46.0,Product_CLO_60,Home & Garden,19,32.8,39.18041906174671
9786,399,142,2.0,376.48,2024-07-18 08:22:00,PayPal,752.96,Customer_398,customer_398398@gmail.com,2022-08-11,India,53.0,Product_SPO_141,Toys,31,157.14,58.26073098172546
4748,711,108,1.0,263.24,2023-04-20 09:20:00,Cash,263.24,Customer_710,customer_710710@yahoo.com,2024-03-04,India,61.0,Product_OFF_107,Office,19,173.95,33.91961707947121
1152,677,80,1.0,173.02,2024-02-07 15:29:00,PayPal,173.02,Customer_676,customer_676676@email.com,2022-09-04,USA,37.0,Product_FOO_79,Automotive,26,51.2,70.40804531268061
8631,198,85,1.0,156.71,2023-11-16 22:07:00,Credit Card,156.71,Customer_197,customer_197197@yahoo.com,2023-07-01,Japan,66.0,Product_HOM_84,Home & Garden,30,111.65,28.75374896305277
1671,1070,108,1.0,294.35,2024-12-09 13:45:00,Debit Card,294.35,Customer_1069,customer_10691069@email.com,2023-02-06,USA,55.0,Product_OFF_107,Office,19,173.95,40.9036860879905
2321,1210,22,1.0,88.18,2024-07-23 10:18:00,Bank Transfer,88.18,Customer_1209,customer_12091209@email.com,2023-09-09,Mexico,51.0,Product_BOO_21,Electronics,15,36.86,58.19913812655931
3496,707,14,2.0,22.9,2023-04-19 17:00:00,Bank Transfer,45.8,Customer_706,customer_706706@company.com,2023-11-29,UK,22.0,Product_TOY_13,Food & Beverage,28,16.62,27.423580786026193
9703,372,146,1.0,286.55,2023-08-17 03:23:00,Credit Card,286.55,Customer_371,customer_371371@gmail.com,2024-01-20,USA,65.0,Product_BEA_145,Office,4,115.64,59.64404117954982
8844,221,104,1.0,181.53,2024-12-02 11:20:00,PayPal,181.53,Customer_220,customer_220220@outlook.com,2023-09-07,France,57.0,Product_ELE_103,Home & Garden,44,86.9,52.1291246625902
1810,1702,82,2.0,69.94,2024-07-02 07:36:00,Cash,139.88,Customer_1701,customer_17011701@email.com,2024-03-08,UK,55.0,Product_OFF_81,Books,39,39.91,42.9368029739777
1758,411,32,1.0,50.22,2024-05-27 04:18:00,Cash,50.22,Customer_410,custome1458@company.com,2022-05-29,UK,56.0,Product_AUT_31,Beauty,7,33.34,33.612106730386294
